datetime,Timestamp,PM2_5.ug.m3.,AQI.US.,AQI.CN.,PM10.ug.m3.,PM1.ug.m3.,Outdoor.AQI.US.,Outdoor.AQI.CN.,Temperature.C.,Temperature.F.,Humidity..RH.,CO2.ppm.
2024-08-30 09:15:00,1725009754.0,6.9,28.7,9.9,7.2,4.9,0.0,0.0,25.9,78.6,70.0,462.6
2024-08-30 09:30:00,1725010654.0,6.3,26.1,9.3,6.4,4.3,0.0,0.0,25.6,78.0,69.6,455.5
2024-08-30 09:45:00,1725011554.0,5.5,22.8,7.9,5.6,3.5,0.0,0.0,25.3,77.5,71.0,450.8
2024-08-30 10:00:00,1725012454.0,4.9,20.8,7.0,5.0,3.1,0.0,0.0,25.1,77.1,71.0,451.0
2024-08-30 10:15:00,1725013354.0,5.0,20.8,7.0,5.1,3.4,0.0,0.0,24.9,76.9,72.0,465.6
2024-08-30 10:30:00,1725014254.0,4.8,20.0,6.8,4.9,3.3,0.0,0.0,24.8,76.6,72.0,497.2
2024-08-30 10:45:00,1725015154.0,4.7,19.8,6.7,4.8,3.4,0.0,0.0,24.6,76.3,72.0,507.8
2024-08-30 11:00:00,1725016054.0,4.4,18.8,6.4,4.5,3.4,0.0,0.0,24.6,76.2,72.0,533.8
2024-08-30 11:15:00,1725016954.0,4.1,17.5,6.1,4.2,3.1,0.0,0.0,24.5,76.1,72.0,546.1
2024-08-30 11:30:00,1725017854.0,4.0,17.1,6.0,4.1,3.0,0.0,0.0,24.5,76.0,72.1,545.7
2024-08-30 11:45:00,1725018754.0,3.8,16.2,5.6,3.9,2.8,0.0,0.0,24.4,75.9,72.0,505.1
2024-08-30 12:00:00,1725019654.0,3.8,16.2,5.6,3.8,2.8,0.0,0.0,24.3,75.8,72.0,479.4
2024-08-30 12:15:00,1725020554.0,3.5,15.1,5.0,3.5,2.5,0.0,0.0,24.2,75.6,72.4,473.2
2024-08-30 12:30:00,1725021454.0,3.3,14.3,4.7,3.5,2.3,0.0,0.0,24.2,75.5,72.7,523.6
2024-08-30 12:45:00,1725022354.0,3.1,13.5,4.3,3.2,2.1,0.0,0.0,24.2,75.5,72.0,532.8
2024-08-30 13:00:00,1725023254.0,3.1,13.6,4.3,3.2,2.1,0.0,0.0,24.1,75.4,72.2,526.1
2024-08-30 13:15:00,1725024154.0,3.0,13.1,4.1,3.1,2.0,0.0,0.0,24.1,75.5,73.8,532.4
2024-08-30 13:30:00,1725025054.0,3.0,13.1,4.1,3.1,2.0,0.0,0.0,24.3,75.7,74.3,535.1
2024-08-30 13:45:00,1725025954.0,2.9,12.5,3.9,2.9,1.9,0.0,0.0,24.3,75.8,73.6,535.8
2024-08-30 14:00:00,1725026854.0,3.0,13.1,4.1,3.1,2.0,0.0,0.0,24.2,75.6,73.0,543.8
2024-08-30 14:15:00,1725027754.0,3.1,13.4,4.2,3.2,2.1,0.0,0.0,24.2,75.6,73.0,568.3
2024-08-30 14:30:00,1725028654.0,3.4,14.6,4.8,3.5,2.4,0.0,0.0,24.2,75.6,73.0,569.9
2024-08-30 14:45:00,1725029554.0,4.5,18.8,6.5,4.6,3.3,0.0,0.0,24.4,75.9,73.9,537.0
2024-08-30 15:00:00,1725030454.0,4.7,19.6,6.7,4.7,3.4,0.0,0.0,24.6,76.2,74.0,519.1
2024-08-30 15:15:00,1725031354.0,4.2,17.8,6.2,4.3,3.2,0.0,0.0,24.5,76.1,73.5,530.5
2024-08-30 15:30:00,1725032254.0,3.9,16.6,5.8,4.0,2.9,0.0,0.0,24.4,75.8,73.0,542.5
2024-08-30 15:45:00,1725033154.0,3.8,16.2,5.6,3.9,2.8,0.0,0.0,24.4,75.9,73.0,546.7
2024-08-30 16:00:00,1725034054.0,3.7,15.8,5.4,3.7,2.7,0.0,0.0,24.3,75.8,73.0,534.6
2024-08-30 16:15:00,1725034954.0,3.5,15.0,5.0,3.6,2.5,0.0,0.0,24.3,75.7,73.4,523.1
2024-08-30 16:30:00,1725035854.0,3.6,15.4,5.2,3.7,2.6,0.0,0.0,24.3,75.7,74.3,519.8
2024-08-30 16:45:00,1725036754.0,3.5,14.9,5.0,3.6,2.5,0.0,0.0,24.3,75.8,75.5,515.4
2024-08-30 17:00:00,1725037654.0,3.5,15.2,5.1,3.6,2.5,0.0,0.0,24.4,76.0,76.0,505.2
2024-08-30 17:15:00,1725038554.0,3.3,14.4,4.7,3.3,2.3,0.0,0.0,24.5,76.1,76.0,498.3
2024-08-30 17:30:00,1725039454.0,3.2,13.7,4.3,3.2,2.2,0.0,0.0,24.6,76.2,76.0,512.1
2024-08-30 17:45:00,1725040354.0,3.1,13.3,4.1,3.1,2.1,0.0,0.0,25.0,77.0,76.0,513.6
2024-08-30 18:00:00,1725041254.0,3.1,13.3,4.1,3.2,2.1,0.0,0.0,25.5,77.8,75.3,523.1
2024-08-30 18:15:00,1725042154.0,3.0,12.8,4.0,3.1,2.0,0.0,0.0,25.8,78.5,74.5,549.1
2024-08-30 18:30:00,1725043054.0,2.8,11.9,3.8,2.8,1.8,0.0,0.0,25.9,78.6,74.1,575.7
2024-08-30 18:45:00,1725043954.0,2.4,9.8,3.4,2.4,1.4,0.0,0.0,25.5,78.0,67.2,568.5
2024-08-30 19:00:00,1725044854.0,2.1,8.6,3.1,2.2,1.1,0.0,0.0,25.0,77.0,65.4,553.1
2024-08-30 19:15:00,1725045754.0,2.0,8.1,3.0,2.1,1.0,0.0,0.0,24.7,76.4,65.3,539.6
2024-08-30 19:30:00,1725046654.0,2.0,8.1,3.0,2.0,1.0,0.0,0.0,24.4,76.0,65.2,527.5
2024-08-30 19:45:00,1725047554.0,2.0,8.1,3.0,2.0,1.0,0.0,0.0,24.3,75.7,65.6,521.4
2024-08-30 20:00:00,1725048454.0,2.0,8.1,3.0,2.0,1.0,0.0,0.0,24.5,76.1,69.1,532.2
2024-08-30 20:15:00,1725049354.0,2.0,8.2,3.0,2.0,1.0,0.0,0.0,25.0,77.0,71.3,540.6
2024-08-30 20:30:00,1725050254.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,25.2,77.4,71.8,547.3
2024-08-30 20:45:00,1725051154.0,2.1,8.3,3.1,2.1,1.1,0.0,0.0,25.5,77.8,72.0,553.7
2024-08-30 21:00:00,1725052054.0,2.2,8.9,3.2,2.2,1.2,0.0,0.0,25.6,78.1,72.1,557.7
2024-08-30 21:15:00,1725052954.0,2.1,8.3,3.1,2.1,1.1,0.0,0.0,25.7,78.4,72.4,563.4
2024-08-30 21:30:00,1725053854.0,2.1,8.5,3.1,2.2,1.1,0.0,0.0,25.9,78.6,72.7,568.7
2024-08-30 21:45:00,1725054754.0,2.1,8.7,3.1,2.1,1.1,0.0,0.0,26.0,78.8,72.9,573.6
2024-08-30 22:00:00,1725055654.0,2.2,9.2,3.2,2.2,1.2,0.0,0.0,26.1,78.9,73.0,577.8
2024-08-30 22:15:00,1725056554.0,2.1,8.6,3.1,2.2,1.1,0.0,0.0,26.1,79.0,73.1,580.7
2024-08-30 22:30:00,1725057454.0,2.2,8.9,3.2,2.2,1.2,0.0,0.0,26.2,79.1,73.3,586.9
2024-08-30 22:45:00,1725058354.0,2.2,9.2,3.2,2.2,1.2,0.0,0.0,26.2,79.2,73.5,592.4
2024-08-30 23:00:00,1725059254.0,2.2,8.8,3.2,2.2,1.2,0.0,0.0,26.3,79.3,73.7,596.1
2024-08-30 23:15:00,1725060154.0,2.2,8.8,3.1,2.2,1.2,0.0,0.0,26.3,79.4,73.8,599.8
2024-08-30 23:30:00,1725061054.0,2.3,9.4,3.3,2.3,1.3,0.0,0.0,26.5,79.7,74.0,599.5
2024-08-30 23:45:00,1725061954.0,2.2,8.9,3.2,2.2,1.2,0.0,0.0,26.7,80.0,73.4,592.5
2024-08-31 00:00:00,1725062854.0,2.2,8.9,3.2,2.2,1.2,0.0,0.0,26.8,80.3,73.0,588.4
2024-08-31 00:15:00,1725063754.0,2.3,9.3,3.3,2.3,1.3,0.0,0.0,27.0,80.5,73.0,580.7
2024-08-31 00:30:00,1725064654.0,2.6,11.0,3.6,2.6,1.6,0.0,0.0,27.1,80.7,73.0,571.8
2024-08-31 00:45:00,1725065554.0,2.3,9.4,3.3,2.3,1.3,0.0,0.0,27.1,80.9,73.0,564.8
2024-08-31 01:00:00,1725066454.0,2.4,10.2,3.4,2.5,1.4,0.0,0.0,27.2,81.0,72.9,556.5
2024-08-31 01:15:00,1725067354.0,2.4,10.2,3.4,2.5,1.4,0.0,0.0,27.3,81.1,72.0,547.2
2024-08-31 01:30:00,1725068254.0,2.6,10.9,3.6,2.6,1.6,0.0,0.0,27.4,81.3,72.0,536.8
2024-08-31 01:45:00,1725069154.0,2.6,10.9,3.6,2.6,1.6,0.0,0.0,27.4,81.3,72.0,532.7
2024-08-31 02:00:00,1725070054.0,2.5,10.7,3.5,2.5,1.5,0.0,0.0,27.5,81.4,72.0,525.6
2024-08-31 02:15:00,1725070954.0,2.6,11.1,3.6,2.6,1.6,0.0,0.0,27.5,81.5,72.0,520.9
2024-08-31 02:30:00,1725071854.0,2.8,11.9,3.8,2.8,1.8,0.0,0.0,27.6,81.6,72.0,517.8
2024-08-31 02:45:00,1725072754.0,2.7,11.7,3.7,2.8,1.7,0.0,0.0,27.6,81.7,72.0,509.4
2024-08-31 03:00:00,1725073651.9,2.7,11.4,3.7,2.7,1.7,0.0,0.0,27.6,81.8,72.0,505.8
2024-08-31 03:15:00,1725074551.0,2.7,11.7,3.7,2.8,1.7,0.0,0.0,27.7,81.8,72.0,502.0
2024-08-31 03:30:00,1725075451.0,2.8,12.2,3.8,2.9,1.8,0.0,0.0,27.7,81.9,72.0,496.9
2024-08-31 03:45:00,1725076351.0,2.8,12.0,3.8,2.9,1.8,0.0,0.0,27.8,82.0,72.0,491.7
2024-08-31 04:00:00,1725077251.0,2.8,12.1,3.8,2.9,1.8,0.0,0.0,27.8,82.0,72.0,488.5
2024-08-31 04:15:00,1725078151.0,2.8,12.1,3.8,2.8,1.8,0.0,0.0,27.8,82.1,72.0,485.1
2024-08-31 04:30:00,1725079051.0,2.9,12.3,3.9,2.9,1.9,0.0,0.0,27.9,82.1,72.0,479.2
2024-08-31 04:45:00,1725079951.0,2.8,12.2,3.8,2.9,1.8,0.0,0.0,27.9,82.2,72.0,472.8
2024-08-31 05:00:00,1725080851.0,2.9,12.4,3.9,2.9,1.9,0.0,0.0,27.9,82.2,72.0,471.1
2024-08-31 05:15:00,1725081751.0,2.9,12.5,3.9,2.9,1.9,0.0,0.0,27.9,82.3,72.0,469.4
2024-08-31 05:30:00,1725082651.0,2.9,12.4,3.9,2.9,1.9,0.0,0.0,28.0,82.3,72.0,464.5
2024-08-31 05:45:00,1725083551.0,3.0,12.8,4.0,3.0,2.0,0.0,0.0,28.0,82.4,72.0,461.1
2024-08-31 06:00:00,1725084451.0,3.0,13.1,4.1,3.0,2.0,0.0,0.0,28.0,82.4,72.0,458.2
2024-08-31 06:15:00,1725085351.0,3.0,13.1,4.1,3.1,2.0,0.0,0.0,28.0,82.5,72.0,454.2
2024-08-31 06:30:00,1725086251.0,3.1,13.2,4.1,3.1,2.1,0.0,0.0,28.1,82.5,72.0,452.4
2024-08-31 06:45:00,1725087151.0,3.2,13.9,4.4,3.2,2.2,0.0,0.0,28.1,82.5,72.0,449.9
2024-08-31 07:00:00,1725088051.0,3.2,13.9,4.5,3.4,2.2,0.0,0.0,28.1,82.6,72.0,443.5
2024-08-31 07:15:00,1725088951.0,3.4,14.4,4.7,3.5,2.4,0.0,0.0,28.1,82.6,72.0,443.5
2024-08-31 07:30:00,1725089851.0,3.7,15.7,5.4,3.7,2.7,0.0,0.0,28.1,82.7,72.0,450.8
2024-08-31 07:45:00,1725090751.0,3.7,15.7,5.3,3.8,2.7,0.0,0.0,28.2,82.7,72.0,441.6
2024-08-31 08:00:00,1725091651.0,3.4,14.4,4.7,3.4,2.4,0.0,0.0,28.2,82.7,72.0,438.1
2024-08-31 08:15:00,1725092551.0,3.5,14.9,4.9,3.5,2.5,0.0,0.0,28.2,82.8,72.0,436.7
2024-08-31 08:30:00,1725093451.0,3.6,15.5,5.3,3.7,2.6,0.0,0.0,28.3,82.9,72.0,432.5
2024-08-31 08:45:00,1725094351.0,3.6,15.6,5.3,3.7,2.6,0.0,0.0,28.3,83.0,72.0,431.3
2024-08-31 09:00:00,1725095251.0,3.7,15.9,5.5,3.8,2.7,0.0,0.0,28.3,83.0,72.0,430.1
2024-08-31 09:15:00,1725096151.0,3.7,15.9,5.4,3.8,2.7,0.0,0.0,28.4,83.1,72.0,429.1
2024-08-31 09:30:00,1725097051.0,3.8,16.4,5.7,4.0,2.8,0.0,0.0,28.4,83.1,72.0,429.1
2024-08-31 09:45:00,1725097951.0,3.9,16.6,5.7,3.9,2.9,0.0,0.0,28.4,83.1,72.0,428.7
2024-08-31 10:00:00,1725098851.0,3.9,16.7,5.8,4.0,2.9,0.0,0.0,28.4,83.2,72.0,424.8
2024-08-31 10:15:00,1725099751.0,4.1,17.3,6.1,4.2,3.1,0.0,0.0,28.4,83.2,72.0,423.6
2024-08-31 10:30:00,1725100651.0,4.0,17.0,5.9,4.2,3.0,0.0,0.0,28.5,83.2,72.0,421.1
2024-08-31 10:45:00,1725101551.0,4.1,17.6,6.1,4.2,3.1,0.0,0.0,28.5,83.3,72.0,422.2
2024-08-31 11:00:00,1725102451.0,4.4,18.5,6.4,4.5,3.4,0.0,0.0,28.5,83.3,72.0,421.2
2024-08-31 11:15:00,1725103351.0,4.6,19.3,6.6,4.8,3.6,0.0,0.0,28.5,83.3,72.0,419.6
2024-08-31 11:30:00,1725104251.0,4.5,19.2,6.5,4.6,3.4,0.0,0.0,28.5,83.4,72.0,419.1
2024-08-31 11:45:00,1725105151.0,4.6,19.5,6.6,4.7,3.6,0.0,0.0,28.6,83.4,72.0,417.9
2024-08-31 12:00:00,1725106051.0,4.7,19.8,6.7,4.8,3.5,0.0,0.0,28.6,83.4,72.0,417.0
2024-08-31 12:15:00,1725106951.0,4.7,19.8,6.7,4.7,3.5,0.0,0.0,28.6,83.5,72.0,413.7
2024-08-31 12:30:00,1725107851.0,4.9,20.5,6.9,5.0,3.5,0.0,0.0,28.6,83.5,72.0,412.2
2024-08-31 12:45:00,1725108751.0,4.7,19.7,6.7,4.9,3.2,0.0,0.0,28.6,83.6,72.0,411.2
2024-08-31 13:00:00,1725109651.0,4.8,20.2,6.8,4.9,3.2,0.0,0.0,28.7,83.6,72.0,409.5
2024-08-31 13:15:00,1725110551.0,4.9,20.7,7.0,5.0,3.2,0.0,0.0,28.7,83.7,72.0,409.0
2024-08-31 13:30:00,1725111451.0,5.0,20.9,7.1,5.2,3.0,0.0,0.0,28.7,83.7,72.0,408.0
2024-08-31 13:45:00,1725112351.0,4.9,20.7,7.0,5.0,3.1,0.0,0.0,28.6,83.4,67.1,409.8
2024-08-31 14:00:00,1725113251.0,4.9,20.7,6.9,5.0,3.4,0.0,0.0,27.6,81.7,59.1,410.7
2024-08-31 14:15:00,1725114151.0,4.8,20.3,6.8,4.9,3.2,0.0,0.0,27.0,80.6,60.6,412.2
2024-08-31 14:30:00,1725115051.0,5.0,21.0,7.0,5.1,3.1,0.0,0.0,26.9,80.4,66.0,422.1
2024-08-31 14:45:00,1725115951.0,4.8,20.2,6.8,4.8,2.9,0.0,0.0,27.0,80.6,67.5,431.8
2024-08-31 15:00:00,1725116851.0,5.0,21.0,7.1,5.1,3.0,0.0,0.0,27.1,80.7,68.3,441.3
2024-08-31 15:15:00,1725117751.0,5.1,21.5,7.3,5.2,3.1,0.0,0.0,27.1,80.8,69.0,451.0
2024-08-31 15:30:00,1725118651.0,5.2,21.7,7.4,5.2,3.2,0.0,0.0,27.2,80.9,69.6,459.7
2024-08-31 15:45:00,1725119551.0,5.3,22.3,7.6,5.4,3.3,0.0,0.0,27.2,81.0,70.5,466.6
2024-08-31 16:00:00,1725120451.0,5.1,21.4,7.2,5.2,3.1,0.0,0.0,27.3,81.1,70.8,464.0
2024-08-31 16:15:00,1725121351.0,5.2,21.9,7.5,5.3,3.2,0.0,0.0,27.3,81.2,71.0,456.9
2024-08-31 16:30:00,1725122251.0,5.3,22.2,7.6,5.3,3.3,0.0,0.0,27.3,81.2,71.0,450.9
2024-08-31 16:45:00,1725123151.0,5.3,22.1,7.5,5.3,3.3,0.0,0.0,27.3,81.2,71.2,444.0
2024-08-31 17:00:00,1725124051.0,5.6,23.2,8.1,5.6,3.6,0.0,0.0,27.3,81.2,71.5,440.0
2024-08-31 17:15:00,1725124951.0,5.6,23.3,8.2,5.6,3.6,0.0,0.0,27.3,81.1,71.5,435.9
2024-08-31 17:30:00,1725125851.0,5.6,23.5,8.2,5.7,3.6,0.0,0.0,27.3,81.1,71.8,433.8
2024-08-31 17:45:00,1725126751.0,5.5,22.9,8.0,5.6,3.5,0.0,0.0,27.3,81.1,72.0,450.3
2024-08-31 18:00:00,1725127651.0,5.5,23.2,8.1,5.6,3.5,0.0,0.0,27.5,81.5,72.0,456.6
2024-08-31 18:15:00,1725128551.0,5.8,24.1,8.5,5.9,3.8,0.0,0.0,27.8,82.1,72.0,449.9
2024-08-31 18:30:00,1725129451.0,6.0,24.8,8.9,6.1,4.0,0.0,0.0,28.0,82.4,72.0,445.9
2024-08-31 18:45:00,1725130351.0,6.1,25.4,9.1,6.2,4.1,0.0,0.0,28.2,82.7,71.8,441.6
2024-08-31 19:00:00,1725131251.0,6.2,25.8,9.2,6.2,4.2,0.0,0.0,28.3,82.9,71.0,438.7
2024-08-31 19:15:00,1725132151.0,6.2,25.8,9.2,6.3,4.2,0.0,0.0,28.4,83.1,71.0,435.7
2024-08-31 19:30:00,1725133051.0,6.2,25.8,9.2,6.3,4.2,0.0,0.0,28.5,83.2,71.0,432.4
2024-08-31 19:45:00,1725133951.0,6.4,26.5,9.4,6.6,4.4,0.0,0.0,28.5,83.4,71.0,432.1
2024-08-31 20:00:00,1725134851.0,6.4,26.4,9.4,6.5,4.4,0.0,0.0,28.6,83.5,71.0,428.0
2024-08-31 20:15:00,1725135751.0,6.5,27.1,9.5,6.6,4.5,0.0,0.0,28.7,83.6,71.0,425.7
2024-08-31 20:30:00,1725136651.0,6.4,26.6,9.4,6.5,4.4,0.0,0.0,28.7,83.7,71.0,423.3
2024-08-31 20:45:00,1725137551.0,6.6,27.5,9.6,6.8,4.6,0.0,0.0,28.7,83.7,69.2,426.9
2024-08-31 21:00:00,1725138451.0,7.0,29.1,10.0,7.3,5.0,0.0,0.0,28.3,83.0,69.3,434.6
2024-08-31 21:15:00,1725139351.0,6.9,28.7,9.9,7.1,4.9,0.0,0.0,28.1,82.6,70.8,450.8
2024-08-31 21:30:00,1725140251.0,6.8,28.1,9.8,7.0,4.8,0.0,0.0,28.3,83.0,70.9,453.4
2024-08-31 21:45:00,1725141151.0,6.8,28.3,9.8,6.9,4.8,0.0,0.0,28.5,83.4,69.2,447.1
2024-08-31 22:00:00,1725142051.0,6.8,28.4,9.8,7.0,4.8,0.0,0.0,28.7,83.7,69.0,441.6
2024-08-31 22:15:00,1725142951.0,6.9,28.5,9.9,7.1,4.9,0.0,0.0,28.8,83.9,69.0,440.0
2024-08-31 22:30:00,1725143851.0,6.9,28.6,9.9,7.1,4.9,0.0,0.0,28.9,84.1,69.0,435.9
2024-08-31 22:45:00,1725144751.0,7.1,29.4,10.1,7.3,5.1,0.0,0.0,29.1,84.3,69.0,433.2
2024-08-31 23:00:00,1725145651.0,7.2,29.7,10.2,7.4,5.2,0.0,0.0,29.1,84.4,69.0,431.8
2024-08-31 23:15:00,1725146551.0,7.2,29.8,10.2,7.4,5.2,0.0,0.0,29.2,84.6,69.0,428.6
2024-08-31 23:30:00,1725147451.0,7.1,29.5,10.1,7.4,5.1,0.0,0.0,29.3,84.7,69.0,428.8
2024-08-31 23:45:00,1725148351.0,7.4,30.6,10.4,7.5,5.4,0.0,0.0,29.3,84.8,69.0,426.3
2024-09-01 00:00:00,1725149251.0,7.4,30.5,10.4,7.6,5.4,0.0,0.0,29.4,84.9,68.6,423.5
2024-09-01 00:15:00,1725150151.0,7.6,31.3,10.6,7.7,5.6,0.0,0.0,29.4,85.0,68.0,422.9
2024-09-01 00:30:00,1725151051.0,7.4,30.7,10.4,7.6,5.4,0.0,0.0,29.5,85.1,68.0,421.5
2024-09-01 00:45:00,1725151951.0,7.5,31.1,10.5,7.8,5.5,0.0,0.0,29.5,85.2,68.0,418.9
2024-09-01 01:00:00,1725152851.0,7.7,31.6,10.7,7.9,5.7,0.0,0.0,29.6,85.2,68.1,417.5
2024-09-01 01:15:00,1725153751.0,7.8,32.0,10.8,7.9,5.8,0.0,0.0,29.6,85.3,68.5,416.5
2024-09-01 01:30:00,1725154651.0,7.6,31.6,10.7,7.8,5.6,0.0,0.0,29.6,85.3,68.6,415.8
2024-09-01 01:45:00,1725155551.0,7.8,32.1,10.8,8.1,5.8,0.0,0.0,29.6,85.3,69.0,415.8
2024-09-01 02:00:00,1725156451.0,7.6,31.6,10.7,7.9,5.6,0.0,0.0,29.7,85.4,69.0,413.8
2024-09-01 02:15:00,1725157351.0,7.8,32.4,10.9,8.0,5.8,0.0,0.0,29.7,85.4,69.0,413.1
2024-09-01 02:30:00,1725158251.0,8.1,33.5,11.2,8.4,6.1,0.0,0.0,29.7,85.5,69.0,411.1
2024-09-01 02:45:00,1725159151.0,8.3,34.5,11.6,8.6,6.3,0.0,0.0,29.5,85.0,66.0,419.9
2024-09-01 03:00:00,1725160051.0,8.4,35.0,11.8,8.8,6.4,0.0,0.0,28.9,84.1,66.4,435.5
2024-09-01 03:15:00,1725160951.0,8.1,33.4,11.2,8.3,6.1,0.0,0.0,28.5,83.4,67.1,447.9
2024-09-01 03:30:00,1725161851.0,8.1,33.8,11.4,8.4,6.1,0.0,0.0,28.3,82.9,67.9,455.3
2024-09-01 03:45:00,1725162751.0,8.1,33.4,11.2,8.3,6.1,0.0,0.0,28.1,82.5,68.3,464.1
2024-09-01 04:00:00,1725163651.0,8.0,33.2,11.1,8.3,6.0,0.0,0.0,27.9,82.2,68.8,469.4
2024-09-01 04:15:00,1725164551.0,8.0,33.3,11.2,8.2,6.0,0.0,0.0,27.7,81.9,69.1,475.1
2024-09-01 04:30:00,1725165451.0,7.9,32.8,11.0,8.3,5.9,0.0,0.0,27.6,81.7,69.7,481.3
2024-09-01 04:45:00,1725166351.0,8.0,33.1,11.1,8.3,6.0,0.0,0.0,27.5,81.5,70.5,486.4
2024-09-01 05:00:00,1725167251.0,8.0,33.0,11.1,8.3,6.0,0.0,0.0,27.4,81.4,71.0,490.8
2024-09-01 05:15:00,1725168151.0,7.9,32.5,10.9,8.1,5.9,0.0,0.0,27.3,81.2,71.0,492.2
2024-09-01 05:30:00,1725169051.0,8.0,33.0,11.1,8.1,6.0,0.0,0.0,27.3,81.2,71.0,494.8
2024-09-01 05:45:00,1725169951.0,8.0,33.0,11.1,8.3,6.0,0.0,0.0,27.3,81.1,71.1,497.1
2024-09-01 06:00:00,1725170851.0,7.9,32.6,11.0,8.2,5.9,0.0,0.0,27.2,81.0,71.6,500.1
2024-09-01 06:15:00,1725171750.4,8.1,33.7,11.3,8.4,6.1,0.0,0.0,27.2,80.9,71.7,504.0
2024-09-01 06:30:00,1725172648.0,8.2,34.3,11.5,8.5,6.2,0.0,0.0,27.2,80.9,71.7,505.9
2024-09-01 06:45:00,1725173548.0,8.3,34.4,11.6,8.6,6.3,0.0,0.0,27.1,80.9,71.9,507.5
2024-09-01 07:00:00,1725174448.0,8.6,36.0,12.2,9.0,6.6,0.0,0.0,27.1,80.8,72.0,509.5
2024-09-01 07:15:00,1725175348.0,8.6,35.9,12.2,8.9,6.6,0.0,0.0,27.0,80.7,72.0,509.2
2024-09-01 07:30:00,1725176248.0,8.6,36.1,12.2,9.0,6.6,0.0,0.0,27.0,80.7,72.0,509.0
2024-09-01 07:45:00,1725177148.0,8.7,36.6,12.4,9.1,6.7,0.0,0.0,27.0,80.7,72.0,510.4
2024-09-01 08:00:00,1725178048.0,8.9,37.6,12.8,9.2,6.9,0.0,0.0,27.0,80.6,72.1,510.5
2024-09-01 08:15:00,1725178948.0,8.8,37.0,12.6,9.0,6.8,0.0,0.0,27.0,80.6,72.2,511.0
2024-09-01 08:30:00,1725179848.0,8.9,37.6,12.8,9.3,6.9,0.0,0.0,27.0,80.5,72.2,511.9
2024-09-01 08:45:00,1725180748.0,9.0,37.9,12.9,9.5,7.0,0.0,0.0,27.0,80.5,72.2,511.9
2024-09-01 09:00:00,1725181648.0,8.8,37.1,12.6,9.1,6.8,0.0,0.0,26.9,80.5,72.3,514.2
2024-09-01 09:15:00,1725182548.0,8.8,37.0,12.6,9.0,6.8,0.0,0.0,26.9,80.4,72.4,514.2
2024-09-01 09:30:00,1725183448.0,8.9,37.3,12.6,9.1,6.9,0.0,0.0,26.9,80.4,72.4,513.8
2024-09-01 09:45:00,1725184348.0,8.8,36.7,12.4,9.1,6.8,0.0,0.0,26.9,80.4,72.6,512.7
2024-09-01 10:00:00,1725185248.0,8.7,36.6,12.4,9.0,6.7,0.0,0.0,26.9,80.4,72.6,510.6
2024-09-01 10:15:00,1725186148.0,8.7,36.7,12.4,9.0,6.7,0.0,0.0,26.9,80.4,72.7,509.7
2024-09-01 10:30:00,1725187048.0,8.9,37.2,12.6,9.1,6.9,0.0,0.0,26.9,80.3,72.9,507.9
2024-09-01 10:45:00,1725187948.0,8.8,36.8,12.5,9.1,6.8,0.0,0.0,27.0,80.5,72.5,508.8
2024-09-01 11:00:00,1725188848.0,8.7,36.6,12.4,9.2,6.7,0.0,0.0,27.3,81.0,72.0,504.9
2024-09-01 11:15:00,1725189748.0,8.8,36.9,12.5,9.0,6.8,0.0,0.0,27.5,81.5,72.0,494.1
2024-09-01 11:30:00,1725190648.0,9.0,37.8,12.8,9.4,7.0,0.0,0.0,27.8,82.0,72.0,490.6
2024-09-01 11:45:00,1725191548.0,9.0,37.9,12.9,9.5,7.0,0.0,0.0,27.9,82.3,72.0,500.8
2024-09-01 12:00:00,1725192448.0,9.4,39.7,13.4,10.0,7.4,0.0,0.0,28.1,82.6,72.0,495.6
2024-09-01 12:15:00,1725193348.0,9.1,38.3,13.0,9.5,7.1,0.0,0.0,28.2,82.8,71.5,487.6
2024-09-01 12:30:00,1725194248.0,9.0,38.1,12.9,9.4,7.0,0.0,0.0,28.3,83.0,70.4,485.0
2024-09-01 12:45:00,1725195148.0,9.3,39.0,13.3,9.5,7.3,0.0,0.0,28.0,82.4,71.2,477.8
2024-09-01 13:00:00,1725196048.0,8.8,37.2,12.6,9.0,6.8,0.0,0.0,27.7,81.8,72.1,465.2
2024-09-01 13:15:00,1725196948.0,8.4,35.0,11.8,8.7,6.4,0.0,0.0,27.5,81.5,72.7,454.5
2024-09-01 13:30:00,1725197848.0,8.2,33.8,11.3,8.4,6.2,0.0,0.0,27.4,81.4,73.0,448.3
2024-09-01 13:45:00,1725198748.0,7.8,32.2,10.8,8.0,5.8,0.0,0.0,27.4,81.2,73.0,456.7
2024-09-01 14:00:00,1725199648.0,7.6,31.3,10.6,7.8,5.6,0.0,0.0,27.3,81.1,73.5,465.1
2024-09-01 14:15:00,1725200548.0,7.3,30.3,10.3,7.4,5.3,0.0,0.0,27.2,81.0,73.5,472.9
2024-09-01 14:30:00,1725201448.0,6.9,28.5,9.9,7.1,4.9,0.0,0.0,27.2,80.9,73.9,478.7
2024-09-01 14:45:00,1725202348.0,6.8,28.2,9.8,6.9,4.8,0.0,0.0,27.2,80.9,74.0,484.2
2024-09-01 15:00:00,1725203248.0,6.6,27.2,9.6,6.6,4.6,0.0,0.0,27.2,80.9,74.0,488.9
